Duration,latitude,longitude,Nearest town,State,Source,Max Gust speed,Max Gust direction,Max Mean Wind speed,Max Mean Wind direction,Path length,Path width,Path direction,Fujita scale,acq_date,acq_time,Year,Month,season
0,-21.7676,139.9195,THE MONUMENT,QLD,,52,0,39,0,0,0,0,0,2015-10-21,10:36:00,2015,10,1
0,-27.6681,152.5077,CALVERT,QLD,,0,0,0,0,0,0,0,0,2015-10-22,07:00:00,2015,10,1
0,-27.482,153.051,EAST BRISBANE,QLD,,0,0,0,0,0,0,0,0,2015-10-22,07:00:00,2015,10,1
0,-27.4817,153.0066,WEST END,QLD,,0,0,0,0,0,0,0,0,2015-10-22,07:00:00,2015,10,1
0,-23.5209,148.1619,EMERALD,QLD,,0,0,0,0,0,0,0,0,2015-10-24,07:00:00,2015,10,1
0,-27.4553,152.6513,FERNVALE,QLD,,0,0,0,0,0,0,0,0,2015-10-27,06:30:00,2015,10,1
0,-25.2098,152.0405,BOOYAL,QLD,,62,0,0,0,0,0,0,0,2015-10-28,10:30:00,2015,10,1
0,-26.7384,150.6283,CHINCHILLA,QLD,,0,0,0,0,0,0,0,0,2015-10-28,06:30:00,2015,10,1
0,-20.6562,141.7436,JULIA CREEK,QLD,,43,0,0,0,0,0,0,0,2015-10-31,05:30:00,2015,10,1
0,-25.8985,139.3515,BIRDSVILLE,QLD,,55,0,0,0,0,0,0,0,2015-11-11,04:12:00,2015,11,1
0,-16.997,145.423,MAREEBA,QLD,,0,0,0,0,0,0,0,0,2015-11-06,10:00:00,2015,11,1
0,-19.8833,148.0833,ABBOT POINT,QLD,,78,0,0,0,0,0,0,0,2015-11-09,06:05:00,2015,11,1
0,-28.0364,148.5797,ST GEORGE,QLD,,50,0,0,0,0,0,0,0,2015-11-14,06:30:00,2015,11,1
0,-27.5517,151.8316,WELLCAMP,QLD,,54,0,0,0,0,0,0,0,2015-11-14,06:00:00,2015,11,1
0,-26.3625,152.8563,POMONA,QLD,,0,0,0,0,0,0,0,0,2015-11-14,05:30:00,2015,11,1
0,-20.1309,148.1813,BOWEN,QLD,,0,0,0,0,0,0,0,0,2015-11-15,06:20:00,2015,11,1
0,-22.0017,148.0533,MORANBAH,QLD,,84,0,0,0,0,0,0,0,2015-11-16,07:18:00,2015,11,1
0,-21.2666,149.3,HAY POINT,QLD,,52,0,0,0,0,0,0,0,2015-11-16,08:48:00,2015,11,1
0,-23.5759,148.8869,BLACKWATER,QLD,,50,0,0,0,0,0,0,0,2015-11-16,06:39:00,2015,11,1
0,-27.8789,151.2683,MILLMERRAN,QLD,,0,0,0,0,0,0,0,0,2015-11-22,08:00:00,2015,11,1
0,-27.5592,151.9535,TOOWOOMBA,QLD,,0,0,0,0,0,0,0,0,2015-11-23,08:00:00,2015,11,1
0,-20.7046,140.5053,CLONCURRY,QLD,,57,0,0,0,0,0,0,0,2015-11-25,04:35:00,2015,11,1
0,-27.6231,152.7599,IPSWICH,QLD,,64,0,0,0,0,0,0,0,2015-11-29,07:00:00,2015,11,1
0,-27.6303,152.6996,AMBERLEY,QLD,,44,0,0,0,0,0,0,0,2015-11-29,06:53:00,2015,11,1
0,-28.2153,152.0352,WARWICK,QLD,,42,0,0,0,0,0,0,0,2015-11-29,04:58:00,2015,11,1
0,-27.4678,153.028,BRISBANE,QLD,,49,0,0,0,0,0,0,0,2015-11-29,08:07:00,2015,11,1
0,-23.5209,148.1619,EMERALD,QLD,,62,0,0,0,0,0,0,0,2015-11-30,07:06:00,2015,11,1
0,-27.9773,148.638,ST GEORGE,QLD,,55,0,0,0,0,0,0,0,2015-12-02,04:48:00,2015,12,2
0,-23.3781,150.5135,ROCKHAMPTON,QLD,,50,0,0,0,0,0,0,0,2015-12-03,06:18:00,2015,12,2
0,-26.5409,151.8394,KINGAROY,QLD,,55,0,0,0,0,0,0,0,2015-12-11,07:50:00,2015,12,2
0,-28.662,151.9352,STANTHORPE,QLD,,42,0,0,0,0,0,0,0,2015-12-23,06:00:00,2015,12,2
0,-27.2642,151.5155,BOWENVILLE,QLD,,0,0,0,0,0,0,0,0,2015-12-23,09:00:00,2015,12,2
0,-27.4333,141.6333,BALLERA,QLD,,64,0,0,0,0,0,0,1,2016-01-20,06:37:00,2016,1,2
0,-21.3876,141.2268,MCKINLAY,QLD,,65,0,0,0,0,0,0,1,2016-01-24,03:30:00,2016,1,2
0,-27.9881,152.9958,BEAUDESERT,QLD,,47,0,0,0,0,0,0,1,2016-01-23,07:30:00,2016,1,2
0,-27.434,151.7211,OAKEY,QLD,,60,0,0,0,0,0,0,0,2016-01-29,04:25:00,2016,1,2
0,-25.0037,152.8433,HERVEY BAY,QLD,,58,0,0,0,0,0,0,0,2016-01-29,09:00:00,2016,1,2
0,-27.0317,153.4655,CAPE MORETON CONSERVATION PARK,QLD,,50,0,0,0,0,0,0,0,2016-02-01,06:17:00,2016,2,2
0,-27.045,153.274,Spitfire Channel,QLD,,49,0,0,0,0,0,0,0,2016-02-01,07:19:00,2016,2,2
0,-23.3781,150.5136,ROCKHAMPTON,QLD,,54,0,0,0,0,0,0,0,2016-02-13,06:30:00,2016,2,2
0,-27.15,151.3,DALBY,QLD,,63,0,0,0,0,0,0,0,2016-02-19,07:32:00,2016,2,2
0,-24.4246,145.4659,BLACKALL,QLD,,50,0,0,0,0,0,0,0,2016-02-28,05:45:00,2016,2,2
0,-23.4424,144.2492,LONGREACH,QLD,,56,0,0,0,0,0,0,0,2016-02-29,08:10:00,2016,2,2
0,-23.4424,144.2492,LONGREACH,QLD,,50,0,0,0,0,0,0,0,2016-02-29,09:40:00,2016,2,2
0,-27.2659,152.058,CROWS NEST,QLD,,0,0,0,0,0,0,0,0,2016-03-20,07:00:00,2016,3,3
0,-27.6304,152.6997,AMBERLEY,QLD,,46,0,0,0,0,0,0,0,2016-03-22,07:04:00,2016,3,3
0,-27.29,153.2595,MORETON BAY,QLD,,58,0,0,0,0,0,0,0,2016-06-19,08:19:00,2016,6,4
0,-23.5361,151.2714,RUNDLE ISLAND,QLD,,49,0,0,0,0,0,0,0,2016-07-16,02:28:00,2016,7,4
1,-29.4494,142.0574,TIBOOBURRA,NSW,YTIB AWS,52,270,31,270,0,0,0,0,2016-12-08,03:03:00,2016,12,2
1,-30.0396,145.9507,BOURKE,NSW,YTIB AWS,51,240,25,250,0,0,0,0,2016-12-08,06:00:00,2016,12,2
1,-31.0844,150.8485,TAMWORTH,NSW,YSTW AWS,49,350,24,360,0,0,0,0,2016-12-08,07:48:00,2016,12,2
3,-31.0927,150.932,TAMWORTH,NSW,YSTW AWS,75,270,26,290,0,0,0,1,2016-12-08,09:39:00,2016,12,2
1,-31.0927,150.932,COONABARABRAN,NSW,YCBB AWS,49,250,27,270,0,0,0,0,2016-12-08,09:00:00,2016,12,2
1,-29.3238,152.6506,UPPER FINE FLOWER,NSW,Storm Spotter,54,0,0,0,0,0,0,0,2016-11-30,04:15:00,2016,11,1
0,-29.9011,152.7036,NYMBOIDA,NSW,Report from SES,0,0,0,0,0,0,0,0,2016-12-17,07:10:00,2016,12,2
0,-34.5253,150.4217,MOSS VALE,NSW,MSV AWS,48,250,24,240,0,0,0,0,2016-12-20,06:42:00,2016,12,2
0,-28.8667,153.05,CASINO,NSW,Report from SES,0,0,0,0,0,0,0,0,2016-12-21,06:27:00,2016,12,2
0,-30.5273,151.6158,ARMIDALE,NSW,YARM AWS,52,30,30,30,0,0,0,0,2016-12-23,04:53:00,2016,12,2
0,-33.8281,148.6779,COWRA,NSW,Cowra AWS,51,280,27,260,0,0,0,0,2016-12-30,08:28:00,2016,12,2
0,-34.2316,142.0815,MILDURA AIRPORT,VIC,AWS,52,250,33,250,0,0,0,0,2016-11-11,20:51:00,2016,11,1
0,-36.7146,142.1981,HORSHAM,VIC,AWS,56,0,0,0,0,0,0,0,2016-11-21,14:34:00,2016,11,1
0,-35.715,142.3587,HOPETOUN AERODROME,VIC,AWS,51,0,0,0,0,0,0,0,2016-11-21,14:26:00,2016,11,1
0,-38.2342,143.7912,MOUNT GELLIBRAND,VIC,AWS,65,0,0,0,0,0,0,0,2016-11-21,16:16:00,2016,11,1
0,-37.5106,143.7923,BALLARAT AIRFIELD,VIC,AWS,49,0,0,0,0,0,0,0,2016-11-21,16:31:00,2016,11,1
0,-37.8981,144.1318,SHEOAKS,VIC,AWS,53,0,0,0,0,0,0,0,2016-11-21,17:01:00,2016,11,1
0,-38.0346,144.4671,AVALON AERODROME,VIC,AWS,49,0,0,0,0,0,0,0,2016-11-21,17:30:00,2016,11,1
0,-37.7095,144.887,TULLAMARINE,VIC,AWS,52,310,0,0,0,0,0,0,2016-12-29,17:45:00,2016,12,2
0,-31.3323,149.2708,Coonabarabran,NSW,Coonabarabran AP AWS,50,360,29,360,0,0,0,0,2017-01-01,05:40:00,2017,1,2
0,-36.4999,148.3166,Thredbo,NSW,Thredbo AWS,49,330,24,320,0,0,0,0,2017-01-09,02:36:00,2017,1,2
0,-33.1385,148.2329,Parkes,NSW,Parkes AP AWS,60,280,0,0,0,0,0,0,2017-01-17,03:49:00,2017,1,2
0,-32.6145,149.5733,Mudgee,NSW,Mudgee AWS,70,240,0,0,0,0,0,1,2017-01-18,04:59:00,2017,1,2
0,-31.7639,150.8326,Murrurundi,NSW,Murrurundi AWS,49,330,0,0,0,0,0,0,2017-01-18,07:07:00,2017,1,2
0,-32.0546,150.8595,Scone,NSW,Scone AWS,49,250,0,0,0,0,0,0,2017-01-18,07:00:00,2017,1,2
0,-35.9486,148.44,Cabramurra,NSW,Cabramurra AWS,54,290,0,0,0,0,0,0,2017-01-20,00:46:00,2017,1,2
0,-30.9923,150.2369,Gunnedah,NSW,Gunnedah AWS,51,330,0,0,0,0,0,0,2017-01-20,03:04:00,2017,1,2
0,-29.4658,149.8339,Moree,NSW,Moree AWS,52,290,0,0,0,0,0,0,2017-01-20,03:24:00,2017,1,2
0,-31.0817,150.9345,TAMWORTH,NSW,,0,0,0,0,0,0,0,0,2017-01-20,03:40:00,2017,1,2
0,-30.2151,151.6678,GUYRA,NSW,,0,0,0,0,0,0,0,0,2017-01-20,05:00:00,2017,1,2
0,-29.6817,152.9337,Grafton,NSW,Grafton Research Station AWS,50,290,0,0,0,0,0,0,2017-01-20,06:57:00,2017,1,2
0,-31.5208,143.3803,Wilcannia,NSW,Wilcannia Aerodrome AWS,79,310,0,0,0,0,0,1,2017-01-23,07:56:00,2017,1,2
0,-31.4949,145.8402,Cobar,NSW,Cobar AWS,53,310,0,0,0,0,0,0,2017-01-23,08:38:00,2017,1,2
0,-30.3183,149.8291,Narrabri,NSW,Narrabri AWS,53,290,0,0,0,0,0,0,2017-01-25,10:07:00,2017,1,2
0,-30.9808,148.3783,Coonamble,NSW,Coonamble Aerodrome AWS,48,120,0,0,0,0,0,0,2017-02-04,05:06:00,2017,2,2
0,-32.0365,150.8311,Scone,NSW,Scone AWS,53,280,0,0,0,0,0,0,2017-02-04,06:13:00,2017,2,2
0,-35.1667,147.3591,Lake Albert,NSW,Media Reports,41,270,0,0,0,0,0,0,2017-01-30,04:46:00,2017,1,2
0,-34.6035,146.4097,Yanco,NSW,Yanco AWS,58,280,0,0,0,0,0,0,2017-02-11,07:19:00,2017,2,2
0,-34.738,146.5577,Narrandera,NSW,Narrandera AWS,56,350,0,0,0,0,0,0,2017-02-11,07:33:00,2017,2,2
0,-35.1583,147.4575,Wagga Wagga,NSW,Wagga Airport AWS,53,320,0,0,0,0,0,0,2017-02-11,10:12:00,2017,2,2
0,-34.1407,151.1185,Wattamolla,NSW,Wagga Airport AWS,50,180,0,0,0,0,0,0,2017-02-11,12:06:00,2017,2,2
0,-34.3691,150.9291,Bellambi,NSW,Bellambi AWS,48,360,0,0,0,0,0,0,2017-02-17,03:40:00,2017,2,2
0,-33.851,150.8567,Horsley Park,NSW,Horsley Park AWS,50,220,0,0,0,0,0,0,2017-02-17,04:22:00,2017,2,2
0,-33.6564,151.3137,Newport,NSW,Storm Spotter,60,0,0,0,0,0,0,0,2017-02-17,05:50:00,2017,2,2
0,-32.7886,151.3377,Cessnock,NSW,Cessnock AWS,59,260,0,0,0,0,0,0,2017-02-17,06:12:00,2017,2,2
0,-31.0742,150.8362,Tamworth,NSW,Tamworth AWS,51,40,0,0,0,0,0,0,2017-02-17,07:48:00,2017,2,2
0,-29.4898,149.8471,Moree,NSW,Moree AWS,52,260,0,0,0,0,0,0,2017-02-18,06:17:00,2017,2,2
0,-31.7416,150.7937,Murrurundi,NSW,Murrurundi AWS,54,300,0,0,0,0,0,0,2017-02-18,09:09:00,2017,2,2
0,-33.2814,151.5766,Norah Head,NSW,Norah Head AWS,50,190,0,0,0,0,0,0,2017-03-22,06:53:00,2017,3,3
0,-35.1583,147.4575,Wagga Wagga,NSW,Wagga Wagga AWS,55,300,0,0,0,0,0,0,2017-03-27,07:07:00,2017,3,3
0,-36.2304,148.1405,Khancoban,NSW,Khancoban AWS,51,310,0,0,0,0,0,0,2017-03-27,07:26:00,2017,3,3
0,-35.3,149.1333,CANBERRA,NSW,Report from SES,32,300,0,0,0,0,0,0,2017-03-27,09:27:00,2017,3,3
0,-33.24,149.04,Orange,NSW,Storm Spotter,49,0,0,0,0,0,0,0,2017-03-04,05:10:00,2017,3,3
0,-27.4006,141.8172,DURHAM,QLD,,52,0,0,0,0,0,0,0,2016-09-02,02:30:00,2016,9,1
0,-28.0167,143.8,THARGOMINDAH,QLD,,50,0,0,0,0,0,0,0,2016-09-02,03:30:00,2016,9,1
0,-26.5833,148.8,ROMA,QLD,,48,0,0,0,0,0,0,0,2016-09-02,06:30:00,2016,9,1
0,-26.5833,148.8,ROMA,QLD,,50,0,0,0,0,0,0,0,2016-09-02,06:43:00,2016,9,1
0,-26.5373,151.8477,KINGAROY,QLD,,0,0,0,0,0,0,0,0,2016-09-29,16:00:00,2016,9,1
0,-27.434,151.7211,OAKEY,QLD,,43,0,0,0,0,0,0,0,2016-10-03,06:00:00,2016,10,1
0,-27.5598,151.9508,TOOWOOMBA-CITY,QLD,,0,0,0,0,0,0,0,0,2016-10-03,08:00:00,2016,10,1
0,-27.5518,151.8316,WELLCAMP,QLD,,0,0,0,0,0,0,0,0,2016-10-17,05:30:00,2016,10,1
0,-33.9465,151.1731,SYDNEY AIRPORT,NSW,Sydney Airport AWS,49,320,0,0,0,0,0,0,2017-04-09,08:03:00,2017,4,3
0,-34.0039,151.2111,KURNELL,NSW,Kurnell AWS,49,270,0,0,0,0,0,0,2017-04-09,08:09:00,2017,4,3
0,-33.9819,151.2092,PORT BOTANY,NSW,Molineaux Point AWS,52,250,0,0,0,0,0,0,2017-04-09,08:12:00,2017,4,3
0,-30.9651,151.3511,WOOLBROOK,NSW,Storm Spotter,56,360,0,0,0,0,0,0,2017-01-20,04:30:00,2017,1,2
0,-23.8045,133.9037,ALICE SPRINGS AIRPORT,NT,,52,0,0,0,0,0,0,0,2016-11-11,03:25:00,2016,11,1
30,-12.6256,131.2628,HUMPTY DOO,NT,Storm Spotter,70,0,0,0,0,0,0,1,2016-11-19,04:00:00,2016,11,1
0,-12.6583,132.8917,JABIRU AERODROME,NT,,52,0,0,0,0,0,0,0,2016-11-02,05:30:00,2016,11,1
0,-12.4808,130.9841,PALMERSTON,NT,Media,0,0,0,0,0,0,0,0,2017-01-23,12:50:00,2017,1,2
0,-12.4808,130.9841,PALMERSTON,NT,Media,0,0,0,0,0,0,0,0,2017-01-23,12:50:00,2017,1,2
0,-12.4101,130.8768,DARWIN INTERNATIONAL AIRPORT,NT,,49,0,0,0,0,0,0,0,2017-03-03,10:34:00,2017,3,3
0,-37.78,144.7493,DERRIMUT,VIC,,58,0,0,0,0,0,0,0,2016-10-09,13:40:00,2016,10,1
0,-36.9766,147.1315,MOUNT HOTHAM,VIC,,68,0,0,0,0,0,0,0,2016-10-30,00:00:00,2016,10,1
0,-38.2342,143.7912,MOUNT GELLIBRAND,VIC,,59,0,0,0,0,0,0,0,2016-10-30,00:00:00,2016,10,1
0,-38.3081,144.7994,SOUTH CHANNEL ISLAND,VIC,,55,0,0,0,0,0,0,0,2016-10-30,00:00:00,2016,10,1
0,-36.3109,141.6463,NHILL AERODROME,VIC,,49,0,0,0,0,0,0,0,2016-10-30,00:00:00,2016,10,1
0,-37.7457,142.0204,HAMILTON,VIC,,57,0,0,0,0,0,0,0,2017-04-08,15:50:00,2017,4,3
0,-36.2528,142.3947,WARRACKNABEAL,VIC,,51,0,0,0,0,0,0,0,2017-04-08,15:33:00,2017,4,3
0,-29.0389,167.9408,BURNT PINE,NSW,YSNF AWS,51,0,26,230,0,0,0,0,2017-07-20,00:34:00,2017,7,4
0,-29.0389,167.9408,LORD HOWE ISLAND,NSW,LHWP AWS,64,0,0,0,0,0,0,0,2017-07-28,10:35:00,2017,7,4
2,-15.74,136.82,Centre Island,NT,Automatic Weather Station,53,120,39,90,0,0,0,0,2017-10-16,15:37:00,2017,10,1
2,-33.1002,118.4608,LAKE GRACE,WA,AWS,63,280,45,280,0,0,280,0,2016-01-24,08:25:00,2016,1,2
0,-15.5053,128.1519,WYNDHAM AERODROME,WA,,0,0,0,0,0,0,0,0,2017-02-16,06:10:00,2017,2,2
1,-28.8853,121.3311,LEONORA,WA,AWS,51,325,32,290,0,0,0,0,2016-02-23,11:19:00,2016,2,2
1,-24.87,119.73,Kumarina,WA,AWS,52,330,25,330,0,0,0,0,2016-02-26,10:57:00,2016,2,2
1,-17.3719,123.6583,DERBY AIRPORT,WA,AWS,50,130,30,130,0,0,0,0,2016-02-26,22:54:00,2016,2,2
1,-33.1133,118.8339,NEWDEGATE AGRICULTURAL RESEARCH STATION,WA,AWS,49,350,27,350,0,0,0,0,2016-02-27,08:48:00,2016,2,2
4,-33.3333,117.75,DUMBLEYUNG,WA,AWS,56,300,17,300,0,0,0,0,2016-02-27,08:48:00,2016,2,2
4,-34.3644,117.0775,FRANKLAND,WA,,56,0,0,0,0,0,0,0,2016-02-27,08:10:00,2016,2,2
2,-31.2272,119.3267,SOUTHERN CROSS,WA,AWS,51,348,43,350,0,0,0,0,2016-10-28,09:04:00,2016,10,1
0,-21.1622,119.8372,MARBLE BAR AERODROME,WA,AWS,49,89,37,70,0,0,0,0,2016-02-29,07:15:00,2016,2,2
3,-23.1136,118.7808,COONDEWANNA HILL,WA,PIlbara,51,2341,44,230,0,0,0,0,2016-03-07,09:25:00,2016,3,3
3,-27.4278,117.8806,CUE,WA,AWS,45,270,30,270,0,0,0,0,2016-03-16,08:57:00,2016,3,3
0,-25.0305,128.3,GILES METEOROLOGICAL STATION,WA,AWS,46,120,15,170,0,0,0,0,2016-03-19,11:58:00,2016,3,3
10,-28.8305,153.2601,LISMORE AIRPORT,NSW,,49,0,30,350,0,0,0,0,2017-09-22,08:40:00,2017,9,1
5,-29.677,151.693,GLEN INNES AIRPORT,NSW,,39,320,51,320,0,0,0,0,2017-09-24,13:55:00,2017,9,1
0,-29.4567,153.2011,MACLEAN,NSW,,0,0,0,0,0,0,0,0,2017-10-06,06:30:00,2017,10,1
5,-35.108,147.3598,Cobar,NSW,,48,230,37,230,0,0,0,0,2017-10-26,05:09:00,2017,10,1
10,-33.0682,147.2133,Condobolin,NSW,,49,260,31,260,0,0,0,0,2017-10-26,05:17:00,2017,10,1
0,-31.5194,143.385,Wilcannia,NSW,,51,0,0,0,0,0,0,0,2017-10-26,03:54:00,2017,10,1
0,-29.15,153.2833,New Italy,NSW,,70,0,0,0,0,0,0,0,2017-11-05,07:30:00,2017,11,1
0,-32.8206,151.482,Kurri Kurri,NSW,,0,0,0,0,0,0,0,0,2017-11-06,04:00:00,2017,11,1
0,-33.2658,151.545,Toukley,NSW,,0,0,0,0,0,0,0,0,2017-11-06,04:00:00,2017,11,1
10,-31.4335,152.8655,Port Maquarie,NSW,,48,270,33,270,0,0,0,0,2017-11-06,07:00:00,2017,11,1
10,-31.0711,152.7717,Kempsey,NSW,,49,230,33,230,0,0,0,0,2017-11-06,07:06:00,2017,11,1
0,-31.535,145.7933,Cobar Airport,NSW,,49,200,0,0,0,0,0,0,2017-11-27,06:28:00,2017,11,1
0,-29.4152,142.0346,TIBOOBURRA,NSW,,55,290,0,0,0,0,0,0,2017-12-01,03:23:00,2017,12,2
0,-29.7628,151.1103,Inverell,NSW,,46,290,34,290,0,0,0,0,2017-12-08,04:40:00,2017,12,2
0,-36.1985,148.1346,KHANCOBAN,NSW,,55,290,0,0,0,0,0,0,2017-12-19,05:22:00,2017,12,2
0,-35.5318,144.9347,DENILIQUIN,NSW,,54,290,37,290,0,0,0,0,2017-12-19,06:57:00,2017,12,2
0,-32.6176,151.5585,Tocal,NSW,,51,190,34,190,0,0,0,0,2017-12-30,05:03:00,2017,12,2
0,-29.0817,152.9511,RAPPVILLE,NSW,,0,0,0,0,0,0,0,0,2017-12-30,12:00:00,2017,12,2
0,-35.575,149.215,Burra,NSW,Storm Spotter,0,0,0,0,0,0,0,0,2017-11-25,07:00:00,2017,11,1
0,-29.1151,153.4345,EVANS HEAD,NSW,AWS EVHD,52,0,41,0,0,0,0,0,2018-01-01,06:06:00,2018,1,2
0,-28.8317,153.5345,BALLINA,NSW,AWS YBNA,55,0,39,0,0,0,0,0,2018-01-01,07:01:00,2018,1,2
0,-28.6317,153.6345,CAPE BYRON,NSW,AWS CPBX,54,0,34,0,0,0,0,0,2018-01-01,07:38:00,2018,1,2
0,-29.4401,153.3595,YAMBA,NSW,Storm Spotter,0,0,0,0,0,0,0,0,2018-01-02,02:50:00,2018,1,2
0,-33.8984,150.8679,GREEN VALLEY,NSW,SES,0,0,0,0,0,0,0,0,2018-01-07,04:12:00,2018,1,2
0,-31.4985,145.8346,COBAR,NSW,YCBT AWS,52,0,39,0,0,0,0,0,2018-01-07,04:22:00,2018,1,2
0,-33.0651,147.1512,CONDOBOLIN,NSW,YCDO AWS,50,0,0,0,0,0,0,0,2018-01-09,03:41:00,2018,1,2
0,-33.3817,148.0012,FORBES,NSW,YFBS AWS,48,0,0,0,0,0,0,0,2018-01-09,04:25:00,2018,1,2
0,-33.1317,148.1679,PARKES,NSW,YPKS AWS,53,0,0,0,0,0,0,0,2018-01-09,04:55:00,2018,1,2
0,-34.6484,148.0346,COOTAMUNDRA,NSW,SES,0,0,0,0,0,0,0,0,2018-01-09,05:36:00,2018,1,2
0,-34.8817,150.6012,NOWRA,NSW,YSNW AWS,66,0,0,0,0,0,0,0,2018-01-09,05:54:00,2018,1,2
0,-33.2426,148.8185,URIARRA,NSW,SES,0,0,0,0,0,0,0,0,2018-01-09,06:06:00,2018,1,2
0,-34.5484,150.3679,MOSS VALE,NSW,MSV AWS,49,0,0,0,0,0,0,0,2018-01-09,06:53:00,2018,1,2
0,-33.6151,150.2679,MOUNT BOYCE,NSW,MTB AWS,55,0,0,0,0,0,0,0,2018-01-09,06:58:00,2018,1,2
0,-34.6651,150.8512,KIAMA,NSW,KIAM AWS,48,0,0,0,0,0,0,0,2018-01-09,07:01:00,2018,1,2
0,-34.7485,146.5512,NARRANDERA,NSW,YNAR AWS,50,310,37,0,0,0,0,0,2018-01-12,04:40:00,2018,1,2
0,-33.3817,148.0012,FORBES,NSW,YFBS AWS,59,31,37,0,0,0,0,0,2018-01-12,05:48:00,2018,1,2
0,-34.6484,148.0346,COOTAMUNDRA,NSW,SES,0,0,0,0,0,0,0,0,2018-01-12,05:30:00,2018,1,2
0,-34.6484,148.0346,COOTAMUNDRA,NSW,SES,0,0,0,0,0,0,0,0,2018-01-12,05:30:00,2018,1,2
0,-31.2733,149.2191,Coonabarabran,NSW,Jordan,53,0,0,0,0,0,0,0,2018-01-26,01:45:00,2018,1,2
0,-34.7479,149.7277,GOULBURN,NSW,Jiwon,50,0,0,0,0,0,0,0,2018-02-09,04:08:00,2018,2,2
0,-30.3324,149.7812,NARRABRI,NSW,Jiwon,59,0,0,0,0,0,0,0,2018-02-11,07:55:00,2018,2,2
0,-30.9923,150.2369,Gunnedah,NSW,Bec,50,0,0,0,0,0,0,0,2018-02-19,05:08:00,2018,2,2
0,-29.4658,149.8339,Moree,NSW,,49,0,0,0,0,0,0,0,2018-03-03,04:41:00,2018,3,3
0,-33.4193,149.5775,Bathurst,NSW,Ashleigh,51,0,0,0,0,0,0,0,2018-03-05,03:26:00,2018,3,3
0,-35.3167,149.2,CANBERRA AIRPORT,NSW,Rob,50,0,0,0,0,0,0,0,2018-04-13,07:38:00,2018,4,3
0,-35.3167,149.2,CANBERRA AIRPORT,NSW,Rob,54,0,0,0,0,0,0,0,2018-04-13,07:50:00,2018,4,3
0,-33.379,149.1247,Orange Airport,NSW,Rob,54,0,0,0,0,0,0,0,2018-04-13,07:50:00,2018,4,3
0,-36.22,148.1269,Khancoban,NSW,Rob,52,0,0,0,0,0,0,0,2018-04-13,08:23:00,2018,4,3
0,-36.5013,148.3104,Therdbo Top Station,NSW,Rob,51,0,0,0,0,0,0,0,2018-04-13,08:41:00,2018,4,3
0,-34.9688,149.0304,Gunadah,NSW,Jordan,52,0,0,0,0,0,0,0,2018-04-14,07:27:00,2018,4,3
0,-18.3375,130.6334,LAJAMANU,NT,,49,0,0,0,0,0,0,0,2018-10-29,15:30:00,2018,10,1
0,-26.2886,132.1322,PUKATJA HOMELAND,SA,,49,0,0,0,0,0,0,0,2017-11-13,14:45:00,2017,11,1
0,-25.25,130.9667,YULARA,NT,,57,0,43,0,0,0,0,0,2017-11-15,18:22:00,2017,11,1
0,-15.6833,136.7667,CENTRE ISLAND,NT,,51,0,0,0,0,0,0,0,2017-11-20,04:36:00,2017,11,1
0,-18.3375,130.6334,LAJAMANU,NT,,55,0,0,0,0,0,0,0,2017-11-21,15:35:00,2017,11,1
0,-23.8045,133.9037,ALICE SPRINGS AIRPORT,NT,,51,0,0,0,0,0,0,0,2017-11-23,19:16:00,2017,11,1
0,-23.6994,133.8807,ALICE SPRINGS,NT,,0,0,0,0,0,0,0,0,2017-11-26,14:00:00,2017,11,1
0,-18.3375,130.6334,LAJAMANU,NT,,52,0,0,0,0,0,0,0,2017-12-24,16:59:00,2017,12,2
0,-15.6833,136.7667,CENTRE ISLAND,NT,,52,0,0,0,0,0,0,0,2018-01-04,08:35:00,2018,1,2
0,-15.6833,136.7667,CENTRE ISLAND,NT,,54,0,0,0,0,0,0,0,2018-01-04,08:35:00,2018,1,2
0,-12.4101,130.8768,DARWIN INTERNATIONAL AIRPORT,NT,,52,0,0,0,0,0,0,0,2018-04-04,14:02:00,2018,4,3
0,-32.3744,115.9964,SERPENTINE,WA,,0,0,0,0,0,0,0,0,2016-01-23,06:00:00,2016,1,2
0,-15.5053,128.1519,WYNDHAM AERODROME,WA,,50,91,0,0,0,0,0,0,2016-02-17,06:10:00,2016,2,2
0,-31.2272,119.3267,SOUTHERN CROSS,WA,,51,348,0,0,0,0,0,0,2016-02-28,11:04:00,2016,2,2
0,-31.2272,119.3267,SOUTHERN CROSS,WA,,51,348,0,0,0,0,0,0,2016-02-28,11:04:00,2016,2,2
0,-31.7539,115.7342,OCEAN REEF,WA,Old Storm Spotter,37,0,0,0,0,0,0,0,2016-04-18,14:12:00,2016,4,3
0,-28.6233,122.4011,LAVERTON,WA,AWS,50,248,0,0,0,0,0,0,2016-04-19,05:14:00,2016,4,3
0,-34.3767,115.1358,CAPE LEEUWIN,WA,AWS,64,297,0,0,0,0,0,0,2016-05-15,01:36:00,2016,5,3
0,-31.9544,116.0492,GOOSEBERRY HILL,WA,AWS,60,246,0,0,0,0,0,0,2016-05-21,02:54:00,2016,5,3
0,-33.6439,115.3442,BUSSELTON JETTY,WA,AWS,54,348,0,0,0,0,0,0,2016-05-24,15:16:00,2016,5,3
0,-34.3767,115.1358,CAPE LEEUWIN,WA,,56,285,0,0,0,0,0,0,2016-07-07,21:45:00,2016,7,4
